"name","num_library","create_date","area","is_fenxiao","type_name","school_nature_name","address","content"
"中南财经政法大学","288万","1948","2800","2","财经类","公办","湖北省武汉市东湖新技术开发区南湖大道182号","中南财经政法大学是教育部直属的全国重点大学，是国家“211工程”和“985工程优势学科创新平台”重点建设高校，是国家“双一流”建设高校，是教育部、财政部和湖北省共建高校。历史源远，弦歌不辍。学校前身是1948年以邓小平为第一书记的中共中央中原局创建，并由第二书记陈毅担任筹备委员会主任的中原大学。全国高等院校调整期间，以中原大学财经学院、政法学院"
"吉林财经大学","43万","1946","1620","2","财经类","公办","吉林省长春市净月大街3699号","吉林财经大学是吉林省重点大学，是吉林省人民政府与国家税务总局共同建设的学校。学校起步于1946年7月东北银行总行举办的银行干部训练班，经历了东北银行干部学校、东北银行专门学校、中国人民银行长春银行学校、吉林财贸学院、吉林省财贸学校等几个历史时期，1978年5月恢复吉林财贸学院，1992年5月更名为长春税务学院，2004年入选十所“吉林省重点大学”，2010年3月"
"华中农业大学","243万","1898","7500","2","农林类","公办","湖北省武汉市洪山区狮子山街1号","中国高等农业教育起点之一。学校前身是清朝光绪年间由湖广总督张之洞于1898年创办的湖北农务学堂。几经演变，1952年，武汉大学农学院和湖北农学院的全部系科以及中山大学等6所综合性大学农学院的部分系科组建成立华中农学院。1979年，经国务院批准列为全国重点大学，直属农业部。1985年，更名为华中农业大学。2000年，由农业部划转教育部直属领导。2005年，进入国家“2"
"华中师范大学","290万","1903","2400","2","师范类","公办","湖北省武汉市洪山区珞喻路152号","华中师范大学位于九省通衢的湖北省武汉市，坐落在武昌南湖之滨的桂子山上，占地面积160余万平方米，是教育部直属重点综合性师范大学，国家“211工程”重点建设大学，国家教师教育“985优势学科创新平台”建设高校，国家“双一流”建设高校。学校办学历史悠久。溯源于1903年创办的文华书院大学部（始于1871年创办的文华书院，1924年改名为华中大学）、1912年创办的中华"
"怀化学院","90万","1958","1158","2","综合类","公办","湖南省怀化市鹤城区怀东路180号","砥砺跋涉，岁月流金。怀化学院坐落于“一粒种子、改变世界”之城——湖南省怀化市，染雪峰山之灵秀，汲㵲水河之神韵，是祖国“西南明珠”里的一所应用型地方本科院校。学校创办于1958年，始名为黔阳师范专科学校，1982年原湖南农学院黔阳分院并入学校，1983年易名怀化师范专科学校，1998年开办本科教育，2000年黔阳师范整体并入学校，2002年经教育部批准升格为全日制"
"佳木斯大学","249万","1947","1965","2","综合类","公办","黑龙江省佳木斯市学府街258号","守望东极，汇聚众智佳木斯大学坐落于中国最早迎接太阳升起的地方、最佳生态环境魅力城市——佳木斯市。佳木斯市是黑龙江省东北部区域中心城市，于1947年解放，当时为合江省省会（张闻天为第一任书记），是解放战争的大后方，被誉为“东北小延安”“华夏东极”“东方第一城”。城市辖区自然资源丰富，生态环境良好，拥有黑龙江、松花江、乌苏里江三大水系，是国"
"东北林业大学","248万","1952","2040","2","农林类","公办","黑龙江省哈尔滨市香坊区和兴路26号","东北林业大学是一所以林科为优势、林业工程为特色的多学科协调发展的高等学校，地处我国最大国有林区的中心——哈尔滨市，东经126.6247°，北纬45.7662°，海拔141米，校园占地136公顷，并拥有帽儿山实验林场（帽儿山森林公园）和凉水实验林场（凉水国家级自然保护区）等教学、科研、实习基地，总面积达3.3万公顷。历史沿革。学校创建于1952年7月，原名东北林学院，是在"
"邵阳学院","102万","1958","2447","2","综合类","公办","湖南省邵阳市大祥区学院路","邵阳学院创建于1958年，医学类专业办学可追溯到1906年，2002年由原邵阳师范高等专科学校和原邵阳高等专科学校合并升本，2016年邵阳医学高等专科学校并入。学校是经教育部批准的具有硕士学位研究生招生资格的省属多科性本科院校，教育部和卫生部第一批卓越医生教育培养试点项目单位。学校2018年被确定为湖南省“双一流”高水平应用特色学院。人文荟萃底蕴深厚。学校坐"
"黑龙江大学","400万","1941","2610","2","综合类","公办","黑龙江省哈尔滨市南岗区学府路74号","黑龙江大学是教育部与黑龙江省人民政府共建的有特色、高水平、现代化地方综合性大学，是国家国防科技工业局和黑龙江省共建高校，坐落于北国冰城哈尔滨，其前身是1941年成立的中国人民抗日军政大学第三分校俄文队。办学80多年以来，黑龙江大学在国家全球战略构架中，推进与服务中俄战略协作伙伴关系提升，强化俄语学科专业的优势地位和引领作用，实现人才培养方"
"湖南工业大学","110万","1958","3854","2","综合类","公办","主校区：湖南省株洲市天元区泰山西路88号,东校区：湖南省株洲市荷塘区文化路23号","湖南工业大学是一所具有60多年办学历史的综合性大学，2006年2月，经教育部批准，学校由株洲工学院更名为湖南工业大学，同年合并了株洲师范高等专科学校和湖南冶金职业技术学院；办学过程中，先后有湖南城市建设学校、湖南省财会学校并入。学校的办学历史最早可追溯到1958年创办的株洲市师范学校。学校以包装教育为特色，是我国第一个被国际包装协会（IAPRI）接纳的"
"长江大学","321万","2003","5118","2","综合类","公办","荆州校区：湖北省荆州市南环路1号,武汉校区：湖北省武汉市蔡甸区大学路111号","长江大学是湖北省属高校中规模最大、学科门类较全的综合性大学，为湖北省重点建设的骨干高校，是“国家教育强国推进工程”入选高校，湖北省“国内一流大学建设高校”，也是湖北省人民政府与中国石油天然气集团有限公司、中国石油化工集团有限公司、中国海洋石油集团有限公司共建和湖北省人民政府与中华人民共和国农业农村部共建的高校。历史沿革学校于2003年4月"
"哈尔滨理工大学","237万","1950","2448","2","理工类","公办","黑龙江省哈尔滨市南岗区学府路52号","哈尔滨理工大学由原机械工业部所属的哈尔滨科学技术大学、哈尔滨电工学院和哈尔滨工业高等专科学校于1995年合并组建而成，1998年划转黑龙江省属，实行中央与地方共建、以地方为主的管理体制。建校70多年来，学校认真贯彻党的教育方针，全面落实立德树人根本任务，扎根龙江沃土，深耕机电行业，矢志艰苦奋斗，发展成为综合实力强劲、办学特色鲜明的黑龙江省国内“"
"黑龙江八一农垦大学","106万","1958","1801","2","农林类","公办","黑龙江省大庆市高新区新风路5号","黑龙江八一农垦大学是黑龙江省属全日制普通高等学校，创建于1958年7月，首任校长由原国家副主席、时任农垦部部长王震将军担任。学校原隶属农垦部，1973年划归黑龙江省人民政府。经过65年的发展建设，现已成为一所具有鲜明现代化大农业特色、以农为主、多学科协调发展的农业大学。学校诞生于十万复转官兵开发建设北大荒的历史大潮中，原校址位于密山市裴德镇北的山"
